Item_Type,Item_ID,Purchase_ID,Sales_ID,Qty,Price,Cost,Supplier_ID,Warehouse_ID,Order_Date,Delivery_Date,Inventory_Valuation,Transfer_ID,Work_Order_ID,Purchase_Order_Qty,Sales_Order_Qty,Adjustment_Qty,Stock_Level,Stock_Check_Date,Customer_ID,Customer_Type,Shipping_ID,Region,Currency,Discount,Tax
Electronics,6560,546330,186169,34,240.15,772.52,2498,190,2023-12-18 14:00:00,2024-01-18 14:00:00,36605.78,303466,364931,91,50,38,718,2024-02-15 14:00:00,94661,Distributor,294097,Asia,JPY,32.16,10.61
Clothing,4629,401586,533030,9,236.0,803.55,4737,134,2023-12-18 15:00:00,2024-01-18 15:00:00,16954.66,877242,761467,27,84,27,981,2024-02-15 15:00:00,16340,Wholesale,941447,Asia,EUR,39.74,5.98
Toys,9963,358153,902069,76,376.69,313.84,1859,203,2023-12-18 16:00:00,2024-01-18 16:00:00,13061.37,195338,608371,56,84,46,583,2024-02-15 16:00:00,28310,Distributor,624751,Asia,GBP,39.23,9.63
Toys,6314,274561,709619,84,221.91,325.74,3556,175,2023-12-18 17:00:00,2024-01-18 17:00:00,11011.77,707494,875318,72,97,37,197,2024-02-15 17:00:00,21825,Wholesale,672836,Europe,USD,32.89,6.68
Clothing,3456,800621,980490,4,115.15,82.53,2467,430,2023-12-18 18:00:00,2024-01-18 18:00:00,3107.51,961925,782367,53,62,39,753,2024-02-15 18:00:00,10193,Wholesale,170178,Africa,JPY,28.13,1.35
Furniture,9662,406422,699062,79,587.42,234.02,4243,230,2023-12-18 19:00:00,2024-01-18 19:00:00,6030.8,416778,807587,30,49,24,492,2024-02-15 19:00:00,28370,Distributor,194931,Europe,USD,1.35,1.02
Electronics,2370,920034,492623,63,952.22,65.77,1689,206,2023-12-18 20:00:00,2024-01-18 20:00:00,6042.45,520680,125273,57,86,-48,733,2024-02-15 20:00:00,43937,Distributor,716856,Europe,USD,46.98,4.59
Clothing,8629,382278,848045,4,611.09,682.72,1127,374,2023-12-18 21:00:00,2024-01-18 21:00:00,33646.98,850894,967511,75,98,-31,725,2024-02-15 21:00:00,71574,Wholesale,532811,North America,EUR,36.62,1.32
Toys,9863,956152,609270,5,759.45,166.39,4648,378,2023-12-18 22:00:00,2024-01-18 22:00:00,30140.67,601039,809246,41,78,22,303,2024-02-15 22:00:00,41213,Wholesale,559697,Africa,EUR,10.21,9.15
Food,2174,434858,995854,10,972.46,75.65,642,307,2023-12-18 23:00:00,2024-01-18 23:00:00,28841.48,156442,807376,54,83,5,889,2024-02-15 23:00:00,30469,Wholesale,222199,Asia,GBP,4.16,0.54
Toys,1110,563920,410323,44,161.63,152.07,4461,359,2023-12-19 00:00:00,2024-01-19 00:00:00,36988.69,568833,252683,60,77,-31,324,2024-02-16 00:00:00,78023,Retail,536326,North America,GBP,8.96,5.14
Food,4559,788014,745458,40,465.21,342.71,2340,195,2023-12-19 01:00:00,2024-01-19 01:00:00,13307.44,267290,329333,62,98,8,821,2024-02-16 01:00:00,11157,Distributor,182146,Europe,EUR,36.36,9.59
Electronics,7692,301599,502472,36,586.03,383.13,2580,103,2023-12-19 02:00:00,2024-01-19 02:00:00,17781.28,913354,119501,37,31,-43,219,2024-02-16 02:00:00,39345,Retail,451335,Africa,JPY,37.79,6.23
Food,4233,370290,154947,35,328.89,809.23,4352,286,2023-12-19 03:00:00,2024-01-19 03:00:00,7208.38,388793,418363,98,32,9,450,2024-02-16 03:00:00,14067,Retail,210531,North America,USD,49.16,4.78
Clothing,2472,212188,749622,59,617.0,255.25,4282,317,2023-12-19 04:00:00,2024-01-19 04:00:00,29797.83,593381,230696,71,33,-31,815,2024-02-16 04:00:00,19258,Retail,251820,North America,GBP,47.28,6.95
Food,5872,564042,309033,65,627.58,647.37,2120,446,2023-12-19 05:00:00,2024-01-19 05:00:00,46712.37,941035,360180,38,83,30,197,2024-02-16 05:00:00,33272,Wholesale,743308,North America,USD,25.79,5.11
Furniture,5753,612142,711426,82,843.81,805.94,4141,222,2023-12-19 06:00:00,2024-01-19 06:00:00,43293.75,935449,800548,70,76,49,370,2024-02-16 06:00:00,29860,Retail,626543,Africa,EUR,17.22,12.34
Clothing,2833,812910,901108,31,834.19,771.75,2556,459,2023-12-19 07:00:00,2024-01-19 07:00:00,28194.94,136604,327987,17,20,-40,651,2024-02-16 07:00:00,13953,Retail,601580,Asia,USD,10.08,0.94
Electronics,6928,845445,503997,46,151.1,183.08,4727,435,2023-12-19 08:00:00,2024-01-19 08:00:00,32585.78,843673,286536,55,69,46,292,2024-02-16 08:00:00,86374,Retail,903178,Asia,JPY,10.17,7.42
Clothing,9645,573596,446336,49,177.2,255.35,2432,385,2023-12-19 09:00:00,2024-01-19 09:00:00,49623.14,279832,822385,40,43,-38,792,2024-02-16 09:00:00,36619,Wholesale,200310,Asia,EUR,8.22,7.13
Furniture,7816,623464,345573,6,230.15,53.73,3762,457,2023-12-19 10:00:00,2024-01-19 10:00:00,26350.38,693969,407167,75,25,19,514,2024-02-16 10:00:00,21392,Retail,358839,North America,JPY,27.85,4.65
Electronics,1740,849778,462756,70,268.62,437.55,3632,260,2023-12-19 11:00:00,2024-01-19 11:00:00,43658.82,320459,757112,71,35,-49,365,2024-02-16 11:00:00,48074,Wholesale,279766,North America,GBP,1.27,8.78
Toys,8256,468599,164758,19,568.85,367.73,4859,307,2023-12-19 12:00:00,2024-01-19 12:00:00,25532.21,608647,190421,27,52,-29,851,2024-02-16 12:00:00,41138,Retail,728757,Asia,GBP,15.18,13.59
Furniture,3380,820924,781038,96,334.22,493.05,1101,119,2023-12-19 13:00:00,2024-01-19 13:00:00,3345.55,586526,692427,64,28,-5,392,2024-02-16 13:00:00,91212,Distributor,431803,Africa,JPY,19.57,0.5
Electronics,4680,288603,563544,42,953.43,414.8,4366,147,2023-12-19 14:00:00,2024-01-19 14:00:00,46798.41,126486,688665,94,37,-26,905,2024-02-16 14:00:00,81477,Wholesale,153987,Europe,USD,7.98,2.47
Food,3401,708068,149962,30,127.12,663.54,1568,126,2023-12-19 15:00:00,2024-01-19 15:00:00,6482.13,875680,743836,46,57,-15,656,2024-02-16 15:00:00,86713,Distributor,698351,Europe,EUR,41.91,5.53
Clothing,8177,239006,308563,26,254.02,604.5,4865,259,2023-12-19 16:00:00,2024-01-19 16:00:00,35505.21,665538,669255,95,61,-5,237,2024-02-16 16:00:00,94485,Distributor,955338,Europe,GBP,10.15,11.23
Electronics,3006,457525,407672,3,869.63,388.6,2397,254,2023-12-19 17:00:00,2024-01-19 17:00:00,12659.99,986083,572451,39,94,48,594,2024-02-16 17:00:00,81349,Retail,914761,Asia,GBP,36.33,14.14
Clothing,2409,331948,239340,33,588.49,38.87,2016,380,2023-12-19 18:00:00,2024-01-19 18:00:00,45150.8,913489,805689,92,90,38,377,2024-02-16 18:00:00,41099,Retail,159507,Asia,USD,43.26,3.09
Food,2762,279121,206212,50,551.95,312.7,2923,165,2023-12-19 19:00:00,2024-01-19 19:00:00,10823.95,839015,103968,30,59,-39,416,2024-02-16 19:00:00,15035,Distributor,119726,Africa,GBP,26.25,4.91
Electronics,1909,468499,256673,31,598.4,295.14,2488,329,2023-12-19 20:00:00,2024-01-19 20:00:00,7863.64,986337,779117,87,51,34,925,2024-02-16 20:00:00,82378,Retail,429241,Europe,JPY,33.51,9.2
Toys,1760,548496,301047,84,259.74,84.98,4072,314,2023-12-19 21:00:00,2024-01-19 21:00:00,22496.93,133906,543701,22,90,-45,509,2024-02-16 21:00:00,24863,Distributor,176586,Europe,USD,18.08,7.87
Furniture,7638,195597,672427,68,763.83,277.29,4390,343,2023-12-19 22:00:00,2024-01-19 22:00:00,25337.36,112487,898076,28,63,43,174,2024-02-16 22:00:00,78216,Retail,359767,Europe,GBP,44.14,7.25
Electronics,6612,546620,768587,96,501.57,888.69,1653,111,2023-12-19 23:00:00,2024-01-19 23:00:00,41127.45,654234,450287,13,81,-29,404,2024-02-16 23:00:00,58699,Retail,401349,Europe,USD,3.35,4.82
Food,4240,102127,405845,82,52.17,740.02,2083,200,2023-12-20 00:00:00,2024-01-20 00:00:00,38357.74,702280,674753,30,96,30,708,2024-02-17 00:00:00,99500,Retail,418272,Africa,GBP,32.41,8.34
Electronics,1530,306691,326125,10,185.39,722.47,2627,273,2023-12-20 01:00:00,2024-01-20 01:00:00,17085.17,745563,648356,33,36,34,557,2024-02-17 01:00:00,74105,Wholesale,615213,North America,USD,18.02,10.05
Clothing,3560,818096,195238,22,818.46,759.76,2684,328,2023-12-20 02:00:00,2024-01-20 02:00:00,19862.54,809022,880638,54,56,-40,450,2024-02-17 02:00:00,48631,Retail,392325,North America,GBP,32.68,14.26
Electronics,3177,774451,171925,63,351.59,779.22,501,341,2023-12-20 03:00:00,2024-01-20 03:00:00,29256.85,799988,288018,22,35,28,721,2024-02-17 03:00:00,63308,Wholesale,275445,North America,GBP,35.07,0.95
Toys,6103,487697,424569,54,775.71,296.19,4670,403,2023-12-20 04:00:00,2024-01-20 04:00:00,28027.23,412607,935569,31,92,-37,709,2024-02-17 04:00:00,85872,Wholesale,268853,Europe,JPY,31.82,5.43
Electronics,8706,378021,587327,51,666.74,293.42,2305,312,2023-12-20 05:00:00,2024-01-20 05:00:00,43240.28,935310,618761,96,43,-26,956,2024-02-17 05:00:00,46701,Distributor,624150,Europe,EUR,45.74,7.1
Furniture,2537,898951,996156,81,308.45,306.12,3555,211,2023-12-20 06:00:00,2024-01-20 06:00:00,24151.22,769778,764912,58,24,27,673,2024-02-17 06:00:00,10525,Wholesale,289029,Europe,USD,34.15,8.42
Electronics,3781,566568,669517,4,135.77,737.6,3939,461,2023-12-20 07:00:00,2024-01-20 07:00:00,44781.94,238414,171896,57,13,-43,236,2024-02-17 07:00:00,49838,Wholesale,617905,Africa,EUR,29.78,9.79
Clothing,1946,632639,971910,37,808.88,718.6,1429,302,2023-12-20 08:00:00,2024-01-20 08:00:00,11048.51,962429,549680,26,10,11,927,2024-02-17 08:00:00,83689,Distributor,810987,Europe,EUR,7.24,1.04
Electronics,6257,485367,321000,71,646.66,20.13,2930,440,2023-12-20 09:00:00,2024-01-20 09:00:00,43513.66,882962,201863,29,49,14,821,2024-02-17 09:00:00,38342,Wholesale,711381,Africa,USD,14.38,9.77
Toys,6097,508864,911700,63,307.79,854.51,1395,136,2023-12-20 10:00:00,2024-01-20 10:00:00,15910.34,919272,989109,41,83,16,385,2024-02-17 10:00:00,38163,Wholesale,651866,Europe,JPY,1.74,9.54
Food,3511,419692,570992,51,528.04,260.58,3604,231,2023-12-20 11:00:00,2024-01-20 11:00:00,39673.63,996657,571379,59,70,-3,888,2024-02-17 11:00:00,76467,Distributor,705913,North America,GBP,19.69,5.67
Electronics,3188,209538,162448,8,615.78,565.4,1882,189,2023-12-20 12:00:00,2024-01-20 12:00:00,28703.98,198927,103629,71,45,31,533,2024-02-17 12:00:00,22364,Retail,873158,Africa,JPY,5.84,12.27
Electronics,7063,455141,297940,1,12.1,577.72,4613,311,2023-12-20 13:00:00,2024-01-20 13:00:00,43902.53,881260,213576,24,27,-28,640,2024-02-17 13:00:00,50756,Retail,120861,North America,USD,38.68,1.24
Furniture,1881,600016,407436,8,673.81,106.48,3977,426,2023-12-20 14:00:00,2024-01-20 14:00:00,12331.43,583515,629872,51,12,15,779,2024-02-17 14:00:00,81652,Wholesale,603035,Europe,EUR,17.44,10.37
Toys,2847,293895,630588,83,659.52,627.7,716,201,2023-12-20 15:00:00,2024-01-20 15:00:00,35373.45,820669,641869,20,52,45,608,2024-02-17 15:00:00,43406,Distributor,670378,North America,JPY,34.43,4.67
Food,7599,487741,314266,81,91.75,482.55,1880,146,2023-12-20 16:00:00,2024-01-20 16:00:00,42599.03,521358,765987,46,55,5,244,2024-02-17 16:00:00,75721,Retail,594634,Asia,GBP,43.65,10.74
Clothing,2975,341509,664222,55,789.88,551.76,1811,219,2023-12-20 17:00:00,2024-01-20 17:00:00,39057.83,945596,523306,77,89,19,295,2024-02-17 17:00:00,41491,Wholesale,405441,Europe,JPY,30.38,2.65
Electronics,7577,532233,256892,9,826.84,405.0,2919,116,2023-12-20 18:00:00,2024-01-20 18:00:00,28733.97,577363,248537,47,37,33,708,2024-02-17 18:00:00,89241,Distributor,605990,Asia,JPY,11.27,10.06
Food,6726,139253,428017,51,297.26,724.9,2212,387,2023-12-20 19:00:00,2024-01-20 19:00:00,34094.56,476626,751558,90,74,19,163,2024-02-17 19:00:00,72953,Wholesale,178305,Africa,JPY,6.87,9.12
Clothing,5568,331181,850802,16,170.59,573.47,3479,493,2023-12-20 20:00:00,2024-01-20 20:00:00,10629.34,669070,204589,70,61,-46,378,2024-02-17 20:00:00,72827,Retail,109751,North America,EUR,21.06,0.67
Toys,8163,186967,626155,53,689.62,177.67,4403,277,2023-12-20 21:00:00,2024-01-20 21:00:00,11606.72,581092,611775,70,88,30,517,2024-02-17 21:00:00,55287,Wholesale,354447,Africa,GBP,1.13,4.66
Toys,7582,252996,194117,59,132.12,678.69,2067,373,2023-12-20 22:00:00,2024-01-20 22:00:00,14097.24,315619,530323,24,21,25,763,2024-02-17 22:00:00,65067,Distributor,902779,North America,USD,10.85,9.63
Food,9689,659152,559246,45,859.46,454.79,1482,293,2023-12-20 23:00:00,2024-01-20 23:00:00,41572.67,269649,629530,37,34,45,234,2024-02-17 23:00:00,22993,Wholesale,112641,Europe,USD,1.17,6.43
Clothing,3216,374637,235714,37,485.33,38.36,4192,105,2023-12-21 00:00:00,2024-01-21 00:00:00,9204.54,718042,369165,96,89,42,363,2024-02-18 00:00:00,56682,Retail,693635,Europe,EUR,30.41,13.71
Toys,6701,105337,202190,91,910.71,358.39,3363,102,2023-12-21 01:00:00,2024-01-21 01:00:00,15647.21,396478,506382,76,45,-46,870,2024-02-18 01:00:00,45804,Distributor,620099,Asia,USD,34.61,1.26
Food,9017,163281,632640,66,645.75,364.55,1148,298,2023-12-21 02:00:00,2024-01-21 02:00:00,46101.28,880969,918586,30,30,-43,971,2024-02-18 02:00:00,83477,Wholesale,828129,North America,USD,35.77,4.1
Toys,3608,640323,757396,64,292.24,722.28,1631,134,2023-12-21 03:00:00,2024-01-21 03:00:00,38006.53,962016,559514,38,19,48,854,2024-02-18 03:00:00,68902,Wholesale,220108,Asia,USD,29.14,13.25
Toys,5809,450998,819452,36,473.36,214.4,3709,338,2023-12-21 04:00:00,2024-01-21 04:00:00,36923.16,109234,339405,70,85,-36,976,2024-02-18 04:00:00,29915,Retail,420357,Asia,USD,21.4,1.3
Toys,7345,338913,639010,76,534.05,410.02,2005,176,2023-12-21 05:00:00,2024-01-21 05:00:00,23301.93,926766,626805,25,87,27,318,2024-02-18 05:00:00,83064,Retail,758486,Africa,GBP,17.6,10.56
Furniture,1178,337798,934756,50,817.01,53.69,1225,201,2023-12-21 06:00:00,2024-01-21 06:00:00,35415.72,680354,838407,52,72,-3,231,2024-02-18 06:00:00,16087,Wholesale,692036,Europe,USD,13.96,5.78
Clothing,8771,300390,247258,99,863.24,793.89,568,165,2023-12-21 07:00:00,2024-01-21 07:00:00,28720.66,866823,922846,33,60,-27,674,2024-02-18 07:00:00,26841,Distributor,294622,Europe,USD,42.85,1.06
Food,8971,834694,945517,95,686.18,402.22,3326,150,2023-12-21 08:00:00,2024-01-21 08:00:00,4501.77,575067,265480,40,36,-7,293,2024-02-18 08:00:00,63584,Distributor,720231,North America,USD,31.51,8.05
Food,2929,382028,470147,53,301.26,771.65,4269,223,2023-12-21 09:00:00,2024-01-21 09:00:00,29249.78,695508,739949,94,27,1,680,2024-02-18 09:00:00,44880,Retail,583617,Asia,JPY,23.08,14.59
Clothing,3548,109074,873608,57,533.28,611.13,936,299,2023-12-21 10:00:00,2024-01-21 10:00:00,23160.12,912869,502341,22,62,39,493,2024-02-18 10:00:00,33106,Distributor,128064,Asia,USD,24.11,11.46
Clothing,5834,979317,191487,19,139.32,291.27,3165,172,2023-12-21 11:00:00,2024-01-21 11:00:00,6584.18,451742,894242,34,64,40,930,2024-02-18 11:00:00,26027,Distributor,755494,Europe,EUR,9.82,8.0
Clothing,1111,126907,289969,26,237.81,642.87,1307,261,2023-12-21 12:00:00,2024-01-21 12:00:00,17868.99,251446,549379,15,84,14,556,2024-02-18 12:00:00,85241,Wholesale,152740,Asia,JPY,2.16,7.58
Clothing,8948,318597,888713,68,310.03,424.62,2173,266,2023-12-21 13:00:00,2024-01-21 13:00:00,44845.07,850000,739526,95,88,-41,230,2024-02-18 13:00:00,92403,Wholesale,267647,Africa,GBP,16.47,12.54
Electronics,1714,466867,196231,43,82.03,310.4,1054,450,2023-12-21 14:00:00,2024-01-21 14:00:00,40381.42,146700,510949,88,14,30,256,2024-02-18 14:00:00,67084,Wholesale,964963,Europe,EUR,0.77,10.48
Food,7034,632912,359965,95,886.14,602.8,4316,404,2023-12-21 15:00:00,2024-01-21 15:00:00,45781.26,527950,754806,52,46,-42,976,2024-02-18 15:00:00,58175,Retail,443484,Asia,USD,6.0,3.49
Electronics,2381,355160,536044,58,131.42,698.03,1123,274,2023-12-21 16:00:00,2024-01-21 16:00:00,36136.91,209681,347736,91,61,20,289,2024-02-18 16:00:00,76233,Distributor,758692,North America,JPY,7.95,8.91
Toys,4127,566641,538003,77,699.87,621.31,3937,391,2023-12-21 17:00:00,2024-01-21 17:00:00,31995.13,605040,427956,60,69,9,388,2024-02-18 17:00:00,82024,Distributor,992883,Africa,JPY,36.8,7.62
Toys,8483,241527,996408,59,510.61,419.26,4016,121,2023-12-21 18:00:00,2024-01-21 18:00:00,7822.64,387752,768541,84,34,41,543,2024-02-18 18:00:00,26737,Distributor,421536,Africa,EUR,7.47,4.34
Food,2208,343808,158054,46,833.45,237.08,4272,432,2023-12-21 19:00:00,2024-01-21 19:00:00,6253.27,303457,583530,98,42,46,269,2024-02-18 19:00:00,94930,Wholesale,493799,Africa,USD,12.39,11.04
Toys,1036,242266,508010,68,743.63,730.3,3957,326,2023-12-21 20:00:00,2024-01-21 20:00:00,13090.92,711121,792505,50,24,37,862,2024-02-18 20:00:00,88875,Distributor,313163,Europe,USD,10.43,14.35
Clothing,2828,908054,457828,40,762.14,315.25,3773,271,2023-12-21 21:00:00,2024-01-21 21:00:00,16395.66,148564,595590,98,10,-19,929,2024-02-18 21:00:00,67846,Wholesale,293668,North America,USD,6.59,13.17
Electronics,4341,585740,737340,13,424.16,553.6,3409,294,2023-12-21 22:00:00,2024-01-21 22:00:00,30744.74,814856,530454,91,47,-1,611,2024-02-18 22:00:00,78892,Retail,679655,Asia,JPY,42.61,8.66
Clothing,8006,173106,284391,9,835.64,108.24,2594,288,2023-12-21 23:00:00,2024-01-21 23:00:00,43988.14,367612,685004,44,54,40,333,2024-02-18 23:00:00,67190,Retail,275851,Asia,USD,8.73,11.28
Toys,8675,121487,247098,66,103.79,667.55,3826,344,2023-12-22 00:00:00,2024-01-22 00:00:00,44645.8,864274,207759,53,16,-30,430,2024-02-19 00:00:00,83652,Distributor,888746,Africa,JPY,30.52,8.93
Electronics,6347,100617,983065,99,449.97,857.86,4406,236,2023-12-22 01:00:00,2024-01-22 01:00:00,34435.48,816201,771758,23,21,-29,233,2024-02-19 01:00:00,65955,Retail,505279,Africa,GBP,2.98,8.1
Clothing,8890,210988,725473,53,994.67,407.11,784,403,2023-12-22 02:00:00,2024-01-22 02:00:00,29121.78,682573,535815,65,77,13,723,2024-02-19 02:00:00,74583,Distributor,964055,Asia,GBP,29.74,1.14
Food,1809,487529,478649,76,948.63,495.78,1121,373,2023-12-22 03:00:00,2024-01-22 03:00:00,12975.04,545406,573941,93,35,-28,607,2024-02-19 03:00:00,99272,Wholesale,343219,Africa,JPY,21.97,8.29
Clothing,5118,206813,446262,81,91.39,810.04,4343,189,2023-12-22 04:00:00,2024-01-22 04:00:00,46959.28,735743,579555,67,19,11,788,2024-02-19 04:00:00,87161,Wholesale,876632,North America,EUR,35.07,10.88
Toys,2526,737309,496548,4,577.26,716.79,930,481,2023-12-22 05:00:00,2024-01-22 05:00:00,33884.53,887191,510668,52,81,-28,683,2024-02-19 05:00:00,88660,Retail,423326,Europe,JPY,21.4,8.39
Electronics,1495,761645,789231,14,322.49,866.24,4152,256,2023-12-22 06:00:00,2024-01-22 06:00:00,27139.4,620249,236817,68,59,30,472,2024-02-19 06:00:00,12628,Distributor,498755,North America,EUR,26.54,9.17
Food,1424,657512,561929,85,731.19,243.13,4422,239,2023-12-22 07:00:00,2024-01-22 07:00:00,6093.86,313248,862574,64,34,-46,364,2024-02-19 07:00:00,20849,Distributor,341850,Europe,EUR,38.5,1.82
Electronics,3747,128994,259242,8,738.43,425.64,1881,266,2023-12-22 08:00:00,2024-01-22 08:00:00,41468.28,756989,680385,46,73,27,990,2024-02-19 08:00:00,51520,Retail,550021,Europe,EUR,31.77,1.54
Food,2982,424583,734258,97,10.09,412.8,2071,374,2023-12-22 09:00:00,2024-01-22 09:00:00,18100.63,151035,720676,43,63,26,918,2024-02-19 09:00:00,63373,Distributor,887738,Africa,GBP,22.41,6.97
Electronics,2468,726466,612719,62,847.36,428.43,831,123,2023-12-22 10:00:00,2024-01-22 10:00:00,45128.75,782748,246050,55,52,21,352,2024-02-19 10:00:00,27249,Distributor,513221,Africa,USD,42.22,0.59
Toys,8728,909446,163455,45,231.35,822.25,4171,462,2023-12-22 11:00:00,2024-01-22 11:00:00,9252.33,984817,118002,57,36,44,881,2024-02-19 11:00:00,38938,Distributor,416260,Europe,EUR,40.07,12.8
Food,7770,432653,589355,92,966.25,188.94,4378,399,2023-12-22 12:00:00,2024-01-22 12:00:00,3381.16,265623,822230,99,25,18,251,2024-02-19 12:00:00,21910,Distributor,915318,Europe,EUR,45.94,0.43
Furniture,2233,694598,724769,67,906.38,805.93,1896,449,2023-12-22 13:00:00,2024-01-22 13:00:00,22301.68,620960,520924,49,70,-20,171,2024-02-19 13:00:00,67999,Distributor,272571,Asia,USD,14.02,0.9
Electronics,9756,836415,609098,62,198.75,516.16,1879,194,2023-12-22 14:00:00,2024-01-22 14:00:00,4836.86,188435,781220,29,95,-39,260,2024-02-19 14:00:00,27937,Wholesale,546635,Africa,GBP,10.09,11.22
Electronics,4019,540333,317493,78,639.97,485.47,1226,310,2023-12-22 15:00:00,2024-01-22 15:00:00,4028.35,122994,877829,51,76,-39,861,2024-02-19 15:00:00,49109,Distributor,257000,Europe,JPY,19.09,4.74
Clothing,2304,346763,400953,83,303.39,377.77,1813,404,2023-12-22 16:00:00,2024-01-22 16:00:00,35972.88,957954,701298,81,47,-6,128,2024-02-19 16:00:00,43009,Retail,692579,Europe,JPY,49.25,8.46
Food,9034,614752,195264,70,111.95,487.98,3016,210,2023-12-22 17:00:00,2024-01-22 17:00:00,13611.41,908519,993511,73,73,37,101,2024-02-19 17:00:00,58116,Retail,502481,Europe,GBP,15.73,0.39
Furniture,1132,841476,829623,36,875.26,723.94,1904,103,2023-12-22 18:00:00,2024-01-22 18:00:00,32303.68,469498,868340,32,52,-24,565,2024-02-19 18:00:00,19152,Wholesale,225567,Asia,GBP,46.73,4.39
Toys,1448,975067,966500,84,189.02,445.55,4441,161,2023-12-22 19:00:00,2024-01-22 19:00:00,28970.8,652804,775015,60,91,33,826,2024-02-19 19:00:00,98790,Distributor,660786,Europe,GBP,30.39,8.16
Clothing,7407,412362,664116,1,426.76,699.54,4065,117,2023-12-22 20:00:00,2024-01-22 20:00:00,7896.88,141129,405987,21,23,49,849,2024-02-19 20:00:00,24437,Distributor,653144,Europe,EUR,9.31,3.22
Furniture,1849,361312,453325,60,924.95,377.89,3707,208,2023-12-22 21:00:00,2024-01-22 21:00:00,19903.17,467495,190515,60,73,-26,600,2024-02-19 21:00:00,90775,Wholesale,558053,North America,USD,38.53,9.72
Food,6357,932822,145329,74,84.6,168.69,4382,483,2023-12-22 22:00:00,2024-01-22 22:00:00,4237.13,677209,108692,12,72,48,194,2024-02-19 22:00:00,59099,Retail,570040,Africa,JPY,0.45,11.35
Furniture,4962,404732,294278,13,555.08,376.12,1266,225,2023-12-22 23:00:00,2024-01-22 23:00:00,21661.99,842507,239002,16,78,-23,313,2024-02-19 23:00:00,80724,Retail,459173,Asia,GBP,35.1,5.2
Electronics,5854,113302,255780,12,576.42,652.39,870,419,2023-12-23 00:00:00,2024-01-23 00:00:00,9935.74,965391,670743,46,58,-28,279,2024-02-20 00:00:00,45126,Wholesale,382110,Asia,EUR,41.69,4.33
Electronics,2539,548976,575399,75,765.44,767.32,1361,200,2023-12-23 01:00:00,2024-01-23 01:00:00,5719.16,242034,967491,29,81,43,463,2024-02-20 01:00:00,89992,Distributor,323180,Africa,GBP,30.0,10.02
Clothing,2899,627522,902388,17,828.86,695.6,4359,279,2023-12-23 02:00:00,2024-01-23 02:00:00,16532.28,619227,722405,97,61,39,528,2024-02-20 02:00:00,84737,Distributor,325579,Europe,JPY,36.58,10.09
Food,3944,761854,598488,47,429.9,340.14,1703,391,2023-12-23 03:00:00,2024-01-23 03:00:00,1167.54,452739,853234,67,91,34,951,2024-02-20 03:00:00,32804,Retail,719835,Asia,USD,37.58,3.23
